"","ISO3","Country_Name","Year","High_Mult","Low_Mult"
"444","KEN","Kenya",2020,1.05141763515788,0.933127210756463
"445","KEN","Kenya",2020,1.06077470436744,0.93072290981978
"446","KEN","Kenya",2020,1.04961554810027,0.947361513012208
"447","KEN","Kenya",2020,1.04680003310185,0.960015346657097
"448","KEN","Kenya",2020,1.03852728208986,0.956690762641852
"449","KEN","Kenya",2020,1.05785516967012,0.936712536550228
"450","KEN","Kenya",2020,1.04776797183804,0.95140018405842
"451","KEN","Kenya",2020,1.05525667568741,0.946365866954688
"452","KEN","Kenya",2020,1.05394054699109,0.944227048713489
"453","KEN","Kenya",2020,1.0590270956364,0.938294545134364
"454","KEN","Kenya",2020,1.05775935438238,0.945967362033888
"455","KEN","Kenya",2020,1.06298380243786,0.942455123397643
"456","KEN","Kenya",2020,1.05436680482619,0.945060504248583
"457","KEN","Kenya",2020,1.07136141767889,0.92642627521166
"458","KEN","Kenya",2020,1.05828615842627,0.941918884269611
"459","KEN","Kenya",2020,1.05131039352167,0.942258054073
"460","KEN","Kenya",2020,1.08809240868106,0.902403854270625
"461","KEN","Kenya",2020,1.08804182543888,0.909758653951931
"462","KEN","Kenya",2020,1.11119920083198,0.892548749387986
"463","KEN","Kenya",2020,1.1004253200417,0.896129116310461
"464","KEN","Kenya",2020,1.06633161289091,0.91205840014638
"465","KEN","Kenya",2020,1.05549624463706,0.932402182226352
"466","KEN","Kenya",2020,1.08695773601448,0.89675098732982
"467","KEN","Kenya",2020,1.07388688845985,0.928481928238938
"468","KEN","Kenya",2020,1.06988841366677,0.929349965034537
"469","KEN","Kenya",2020,1.06876266111673,0.928450341297867
"470","KEN","Kenya",2020,1.07032918112434,0.925282963513722
"471","KEN","Kenya",2020,1.06955451595335,0.935429759528332
"472","KEN","Kenya",2020,1.07675276671644,0.910594500920825
"473","KEN","Kenya",2020,1.0825194104699,0.919506260576373
"474","KEN","Kenya",2020,1.06723090118726,0.930865991231747
"475","KEN","Kenya",2020,1.07108913454257,0.932186619739993
"476","KEN","Kenya",2020,1.08581627741754,0.911751669719507
"477","KEN","Kenya",2020,1.06770819291566,0.937393614448086
"478","KEN","Kenya",2020,1.07275803640324,0.923144004181832
"479","KEN","Kenya",2020,1.09290418318191,0.908224388724866
"480","KEN","Kenya",2020,1.07941803306841,0.919649725219331
"481","KEN","Kenya",2020,1.08338384644112,0.92711770168711
"482","KEN","Kenya",2020,1.07887461879293,0.920798778412704
"483","KEN","Kenya",2020,1.08116272162523,0.917875923185511
"484","KEN","Kenya",2020,1.09170027779035,0.91101700856966
"485","KEN","Kenya",2020,1.07799879117005,0.923226020444423
"486","KEN","Kenya",2020,1.07070098620991,0.925888054281351
"487","KEN","Kenya",2020,1.10799859857405,0.90655758381157
"488","IND","India",2020,1.05080307218016,0.94496510585849
"489","IND","India",2020,1.03878758747271,0.946993306444997
"490","IND","India",2020,1.04005843769202,0.956540804959901
"491","IND","India",2020,1.0768641948274,0.918194705728493
"492","IND","India",2020,1.01689803292465,0.975450568782625
"493","IND","India",2020,1.04552321672081,0.952199426836226
